"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116"
"46",0.579661,0.657783,0.555994,0.558971,0.496669,0.458215,0.5275,0.531752,0.448834,0.401374,0.362092,0.356784,0.405828,0.382552,0.446392,0.420266,0.56495,0.570813,0.568216,0.617518,0.358098,0.340432,0.506247,0.463144,0.453766,0.457732,0.404433,0.400411,0.447438,0.438897,0.496856,0.46941,0.668083,0.639959,0.603181,0.590758,0.382006,0.379771,0.425338,0.507476,0.230115,0.279436,0.90655,0.899698,0.956561,1,0.81755,0.882147,0.851102,0.825018,0.534873,0.490842,0.307215,0.350116,0.514721,0.620298,0.687901,0.707514,0.54168,0.537332,0.373334,0.301189,0.499763,0.489312,0.368939,0.339687,0.770796,0.779721,0.66594,0.687027,0.335603,0.347572,0.304404,0.302528,0.290959,0.365326,0.366439,0.356017,0.527161,0.552969,0.518555,0.534675,0.416412,0.444684,0.348379,0.410253,0.331611,0.333934,0.346421,0.367365,0.346846,0.355679,0.272652,0.32813,0.338484,0.324174,0.581884,0.495239,0.489175,0.488022,0.353702,0.320903,0.346728,0.287794,0.269711,0.329389,0.335541,0.206584,0.186967,0.360459,0.471736,0.451801,0.281685,0.404573,0.375072,0.009681
"47",0.567929,0.616214,0.586584,0.569408,0.506142,0.480935,0.547929,0.543789,0.480163,0.430585,0.407957,0.411912,0.444167,0.414524,0.49986,0.484215,0.608619,0.613706,0.549073,0.585044,0.434488,0.394657,0.544909,0.502261,0.515724,0.501272,0.444026,0.430817,0.514598,0.51062,0.545611,0.536303,0.652058,0.636956,0.552512,0.554229,0.438021,0.409814,0.506199,0.547992,0.292083,0.323592,0.918258,0.917346,0.811067,0.81755,1,0.942481,0.817772,0.799924,0.552006,0.578834,0.442198,0.48827,0.644347,0.732181,0.657664,0.643718,0.501033,0.475021,0.351196,0.25799,0.521249,0.469,0.326282,0.311996,0.675071,0.662342,0.595646,0.614456,0.381917,0.4014,0.356229,0.3522,0.329708,0.390886,0.393881,0.378322,0.568497,0.603086,0.560535,0.555642,0.487288,0.50801,0.375429,0.412083,0.373638,0.37281,0.351898,0.392811,0.390586,0.361141,0.275232,0.323167,0.40147,0.310648,0.602338,0.493727,0.52487,0.507506,0.350238,0.307529,0.340902,0.276364,0.334194,0.362831,0.301526,0.178216,0.251507,0.392292,0.459164,0.465412,0.29111,0.414171,0.360526,0.077656
"48",0.620588,0.675147,0.60473,0.599204,0.531164,0.499709,0.56238,0.564706,0.489108,0.443152,0.423932,0.420263,0.455364,0.429027,0.506051,0.485839,0.629736,0.640063,0.599057,0.648865,0.444256,0.410654,0.558821,0.513978,0.508177,0.494113,0.459696,0.450813,0.515933,0.516956,0.551656,0.535974,0.69897,0.681162,0.599121,0.600545,0.463285,0.458044,0.510941,0.58735,0.302521,0.343181,0.931776,0.951901,0.864771,0.882147,0.942481,1,0.837099,0.817292,0.571811,0.566546,0.40997,0.4774,0.629779,0.754196,0.715135,0.706312,0.538892,0.522371,0.382098,0.298448,0.546464,0.506122,0.368205,0.346738,0.746319,0.742264,0.668669,0.690866,0.386131,0.399746,0.372449,0.369633,0.353728,0.41651,0.421147,0.409444,0.579112,0.614117,0.579987,0.587092,0.490147,0.517157,0.404464,0.452522,0.389584,0.397593,0.390724,0.428537,0.410979,0.416049,0.303634,0.368586,0.412139,0.351628,0.621235,0.546146,0.534046,0.563724,0.390526,0.350082,0.381323,0.316534,0.337851,0.378668,0.3457,0.208776,0.254268,0.422697,0.526742,0.521007,0.316967,0.4489,0.393128,0.068975
"49",0.643428,0.672196,0.600532,0.592131,0.554907,0.533271,0.577399,0.579809,0.511207,0.474587,0.397878,0.416619,0.434369,0.40931,0.457149,0.424028,0.545486,0.548907,0.5722,0.605356,0.356186,0.332522,0.494997,0.454924,0.444044,0.431604,0.414703,0.406935,0.440948,0.430997,0.459701,0.437666,0.652341,0.624822,0.543066,0.540754,0.408914,0.377287,0.431506,0.489744,0.231815,0.266113,0.852428,0.822601,0.851315,0.851102,0.817772,0.837099,1,0.900375,0.728595,0.695801,0.502083,0.488422,0.610608,0.677722,0.703798,0.714883,0.702848,0.671624,0.489974,0.381395,0.535887,0.525982,0.33644,0.36843,0.726654,0.707106,0.623824,0.636049,0.319006,0.340773,0.291226,0.283723,0.268404,0.346578,0.372155,0.352404,0.491676,0.513044,0.481477,0.473425,0.414746,0.429667,0.341531,0.369743,0.350632,0.337011,0.419786,0.462601,0.392756,0.383337,0.282274,0.339492,0.293433,0.246476,0.519936,0.427759,0.494425,0.501251,0.396954,0.347779,0.371593,0.305091,0.245818,0.291962,0.341594,0.21885,0.160299,0.318603,0.420574,0.442367,0.301794,0.398847,0.317166,0.001008
"50",0.598668,0.645104,0.609683,0.59632,0.568396,0.55957,0.570229,0.564737,0.52635,0.484104,0.380034,0.419912,0.41935,0.4032,0.44792,0.422153,0.493113,0.514179,0.526597,0.559457,0.348108,0.326922,0.508625,0.474544,0.469036,0.453815,0.440198,0.426742,0.396456,0.404482,0.428639,0.414642,0.609135,0.581183,0.519097,0.525684,0.389105,0.385028,0.416954,0.493006,0.215506,0.261125,0.805781,0.810804,0.759527,0.825018,0.799924,0.817292,0.900375,1,0.690134,0.780626,0.530253,0.542818,0.593764,0.691556,0.646989,0.691347,0.682488,0.705596,0.481481,0.397303,0.487907,0.499148,0.32894,0.392486,0.685951,0.686467,0.575019,0.589813,0.298435,0.337785,0.254498,0.255294,0.239047,0.322331,0.333344,0.31749,0.442149,0.472463,0.452111,0.450324,0.403419,0.431168,0.346233,0.397388,0.355858,0.355339,0.417166,0.50917,0.415261,0.400866,0.321005,0.358824,0.252304,0.209795,0.470322,0.392826,0.468161,0.495842,0.394529,0.347947,0.372484,0.297417,0.243171,0.286456,0.334486,0.19451,0.123702,0.257824,0.379062,0.409378,0.306617,0.381727,0.272214,-0.02219
"51",0.60493,0.539056,0.565491,0.550282,0.53759,0.521133,0.573703,0.577007,0.488432,0.482124,0.420916,0.499869,0.459129,0.500771,0.395498,0.380355,0.383639,0.380335,0.471781,0.461028,0.283329,0.271372,0.430677,0.414317,0.384091,0.369168,0.417686,0.424763,0.332094,0.33256,0.343802,0.314725,0.534963,0.501502,0.478135,0.462343,0.454197,0.421887,0.39332,0.432425,0.215003,0.258608,0.555944,0.514696,0.53279,0.534873,0.552006,0.571811,0.728595,0.690134,1,0.830708,0.769382,0.673969,0.734591,0.702506,0.53628,0.536598,0.707203,0.680429,0.622382,0.533917,0.499393,0.516348,0.416055,0.538613,0.606861,0.598477,0.426329,0.443981,0.283458,0.30623,0.225947,0.214796,0.220314,0.292612,0.308531,0.298455,0.329771,0.333006,0.401652,0.405064,0.34442,0.347403,0.440793,0.471014,0.334294,0.326574,0.597115,0.639827,0.483238,0.476762,0.32471,0.367112,0.216481,0.195484,0.410192,0.358161,0.487532,0.51102,0.442257,0.401049,0.386495,0.352979,0.249631,0.274754,0.322377,0.223918,0.121637,0.269358,0.340948,0.372122,0.307151,0.304932,0.25611,0.002181
"52",0.516027,0.476938,0.558763,0.536686,0.549713,0.55832,0.554736,0.546419,0.504851,0.493377,0.370502,0.45882,0.411449,0.443147,0.387845,0.36813,0.320569,0.334824,0.39337,0.390573,0.288087,0.27096,0.432496,0.428714,0.403553,0.395515,0.438223,0.437033,0.284563,0.297383,0.304993,0.295903,0.461445,0.431944,0.407088,0.418196,0.386075,0.38509,0.382862,0.436189,0.182212,0.221707,0.529696,0.537104,0.439988,0.490842,0.578834,0.566546,0.695801,0.780626,0.830708,1,0.730796,0.724778,0.684861,0.716843,0.453923,0.475283,0.665547,0.688464,0.539191,0.479867,0.407673,0.447278,0.336026,0.50645,0.531038,0.537938,0.361989,0.389534,0.222201,0.281351,0.161471,0.168714,0.147039,0.231065,0.23523,0.231817,0.274131,0.289798,0.33526,0.332038,0.332445,0.345467,0.353677,0.409398,0.336245,0.316357,0.509656,0.628284,0.475613,0.439236,0.335407,0.360652,0.169543,0.122296,0.317904,0.274361,0.401837,0.452754,0.408607,0.359939,0.341101,0.286578,0.205963,0.231212,0.280021,0.184804,0.076126,0.170851,0.248264,0.287591,0.280847,0.264201,0.168436,-0.018066
"53",0.504295,0.431185,0.535303,0.509062,0.502882,0.528825,0.518445,0.507356,0.473104,0.486856,0.405884,0.495449,0.434459,0.486462,0.384033,0.394266,0.314419,0.32277,0.387346,0.373858,0.253533,0.215878,0.443407,0.441161,0.38583,0.366745,0.395266,0.410577,0.280382,0.301983,0.294319,0.305311,0.412603,0.400869,0.384421,0.378104,0.399224,0.377867,0.34558,0.352135,0.195299,0.22976,0.384575,0.367797,0.272387,0.307215,0.442198,0.40997,0.502083,0.530253,0.769382,0.730796,1,0.793089,0.693395,0.611345,0.404691,0.399915,0.567573,0.553711,0.548829,0.487978,0.418229,0.423617,0.350463,0.480731,0.425747,0.417939,0.284223,0.307781,0.238221,0.284288,0.17404,0.172111,0.164278,0.231889,0.240607,0.234196,0.281194,0.280141,0.357447,0.350591,0.338707,0.34172,0.442134,0.435225,0.338307,0.341256,0.603628,0.657139,0.491368,0.445047,0.329853,0.338998,0.165696,0.101736,0.230782,0.194682,0.336708,0.365897,0.36208,0.343261,0.304536,0.27695,0.220941,0.229807,0.214436,0.117662,0.086207,0.153115,0.184902,0.234898,0.261948,0.222668,0.121628,0.009779
"54",0.458898,0.424031,0.519408,0.494082,0.497722,0.520287,0.497878,0.468026,0.451003,0.464224,0.371898,0.456753,0.422192,0.470922,0.404991,0.407183,0.303213,0.31793,0.375564,0.364171,0.289949,0.247724,0.470865,0.475386,0.432669,0.421156,0.453866,0.463645,0.266525,0.282761,0.290344,0.28529,0.385117,0.361287,0.413949,0.394183,0.394503,0.391168,0.345968,0.386306,0.210602,0.243801,0.453801,0.447068,0.315445,0.350116,0.48827,0.4774,0.488422,0.542818,0.673969,0.724778,0.793089,1,0.628762,0.656136,0.400775,0.404394,0.464912,0.456555,0.423457,0.38184,0.348562,0.334598,0.335358,0.411481,0.439457,0.431285,0.294844,0.324893,0.227867,0.261398,0.154625,0.154831,0.154434,0.211418,0.201996,0.198297,0.286512,0.285119,0.368677,0.378916,0.354201,0.36026,0.415658,0.455744,0.354752,0.376436,0.478713,0.586044,0.458836,0.446281,0.309713,0.327627,0.163023,0.106709,0.223272,0.182833,0.293118,0.36894,0.312348,0.309028,0.252979,0.228863,0.193913,0.205702,0.17492,0.113036,0.06441,0.16324,0.155938,0.20979,0.220728,0.181147,0.11554,-0.020958
"55",0.543915,0.51714,0.544563,0.527951,0.485937,0.482372,0.527692,0.52785,0.453164,0.433779,0.439368,0.495509,0.481746,0.52935,0.490302,0.483884,0.491096,0.479414,0.471067,0.485446,0.430762,0.398371,0.48691,0.462423,0.445529,0.447106,0.44757,0.478912,0.477343,0.484096,0.448453,0.428461,0.548641,0.533991,0.455177,0.461042,0.594589,0.556819,0.635965,0.651727,0.408937,0.451656,0.565066,0.544716,0.506551,0.514721,0.644347,0.629779,0.610608,0.593764,0.734591,0.684861,0.693395,0.628762,1,0.886797,0.514002,0.491788,0.525596,0.485138,0.464227,0.370321,0.510536,0.485084,0.387107,0.437862,0.554063,0.551883,0.440928,0.462132,0.377952,0.393197,0.383809,0.377923,0.332958,0.389077,0.372015,0.366747,0.434877,0.434789,0.498095,0.498493,0.496516,0.5042,0.491923,0.521343,0.471231,0.457406,0.684143,0.668137,0.546107,0.511587,0.366327,0.41228,0.409866,0.391916,0.595583,0.545967,0.607419,0.611226,0.458467,0.439064,0.436692,0.405213,0.407699,0.420007,0.343237,0.283523,0.250059,0.393737,0.43364,0.448313,0.384012,0.401716,0.38415,0.140417
"56",0.550921,0.556882,0.556247,0.551189,0.507686,0.488918,0.529807,0.525122,0.467037,0.436977,0.421948,0.479018,0.463202,0.496294,0.493018,0.484583,0.512597,0.520733,0.487264,0.511316,0.463675,0.428723,0.501301,0.483161,0.475725,0.470139,0.473618,0.500796,0.480157,0.502562,0.457579,0.438578,0.566302,0.553167,0.482729,0.487911,0.562525,0.565,0.615597,0.705312,0.38937,0.440859,0.662211,0.667405,0.597012,0.620298,0.732181,0.754196,0.677722,0.691556,0.702506,0.716843,0.611345,0.656136,0.886797,1,0.557772,0.545822,0.527432,0.501956,0.425937,0.339,0.501861,0.488893,0.358072,0.398371,0.595876,0.604313,0.492807,0.520895,0.371043,0.380787,0.361193,0.359476,0.321888,0.368926,0.360688,0.352849,0.460907,0.478613,0.512111,0.528293,0.494641,0.528718,0.451815,0.530112,0.452243,0.484443,0.586394,0.669095,0.50381,0.509551,0.342721,0.411801,0.402554,0.384763,0.589678,0.574586,0.565811,0.652794,0.440832,0.413238,0.413411,0.374723,0.37014,0.4022,0.334032,0.27155,0.241723,0.393199,0.450238,0.456732,0.357673,0.399196,0.375696,0.11144
"57",0.860757,0.851342,0.630728,0.634169,0.528963,0.501949,0.591851,0.617462,0.485489,0.465508,0.57097,0.533775,0.544189,0.514784,0.569853,0.538651,0.785955,0.776062,0.782331,0.811409,0.431546,0.408306,0.5756,0.525238,0.489239,0.487856,0.465726,0.469081,0.623058,0.598175,0.584241,0.561165,0.790222,0.76417,0.613958,0.582362,0.457093,0.444627,0.453808,0.515646,0.345401,0.38407,0.714602,0.695353,0.685701,0.687901,0.657664,0.715135,0.703798,0.646989,0.53628,0.453923,0.404691,0.400775,0.514002,0.557772,1,0.892336,0.634018,0.597022,0.55178,0.426216,0.713255,0.663599,0.410781,0.384812,0.736648,0.706513,0.782058,0.751846,0.352993,0.354525,0.441283,0.415684,0.397543,0.432159,0.452584,0.44618,0.684967,0.695412,0.665632,0.653593,0.547954,0.576882,0.453894,0.455688,0.428292,0.424279,0.461569,0.475154,0.315983,0.349889,0.27319,0.343731,0.345361,0.309959,0.493659,0.439982,0.404674,0.43474,0.36216,0.33272,0.36744,0.315001,0.262306,0.319652,0.306348,0.174851,0.195119,0.370978,0.435356,0.446655,0.278657,0.410763,0.317697,0.021506
"58",0.770813,0.907951,0.583951,0.624006,0.523953,0.493619,0.546047,0.591329,0.477918,0.461089,0.505793,0.500217,0.502418,0.486211,0.527394,0.498213,0.701411,0.758868,0.710867,0.785006,0.40045,0.376263,0.528312,0.480274,0.461335,0.458997,0.454637,0.44372,0.553086,0.565497,0.537972,0.505121,0.7461,0.731297,0.583687,0.557106,0.402474,0.405113,0.402376,0.479549,0.286588,0.346632,0.705969,0.69099,0.690086,0.707514,0.643718,0.706312,0.714883,0.691347,0.536598,0.475283,0.399915,0.404394,0.491788,0.545822,0.892336,1,0.633526,0.652871,0.520497,0.438914,0.652202,0.679995,0.376402,0.358268,0.718915,0.698289,0.772696,0.765267,0.329196,0.320283,0.371153,0.381677,0.337474,0.39526,0.407363,0.410046,0.620756,0.663454,0.593616,0.59958,0.488722,0.531493,0.405146,0.412168,0.388704,0.383263,0.434593,0.464806,0.300153,0.330706,0.26178,0.332342,0.321692,0.286855,0.512448,0.389864,0.415035,0.396951,0.359106,0.322786,0.375578,0.290399,0.241966,0.284338,0.309572,0.168708,0.177109,0.337771,0.417845,0.4279,0.275675,0.403775,0.296512,-0.01719
"59",0.700481,0.61458,0.610376,0.600389,0.617246,0.586229,0.661904,0.656308,0.586626,0.55903,0.470849,0.475992,0.494746,0.457328,0.434235,0.386127,0.437059,0.406602,0.580998,0.567256,0.307468,0.289931,0.428483,0.402918,0.366899,0.34518,0.397399,0.407987,0.375143,0.356602,0.366832,0.353292,0.639611,0.601864,0.551717,0.552704,0.378469,0.347955,0.374618,0.381997,0.16718,0.207956,0.530511,0.500371,0.521811,0.54168,0.501033,0.538892,0.702848,0.682488,0.707203,0.665547,0.567573,0.464912,0.525596,0.527432,0.634018,0.633526,1,0.896224,0.815042,0.691882,0.546168,0.591431,0.428138,0.601001,0.718721,0.688703,0.550403,0.555663,0.246386,0.284872,0.267963,0.231351,0.249259,0.303016,0.338095,0.321451,0.377497,0.375074,0.395664,0.375494,0.348241,0.363928,0.380011,0.339679,0.320021,0.275417,0.594336,0.591717,0.408394,0.430607,0.336893,0.402216,0.216461,0.178351,0.349114,0.294697,0.350896,0.398365,0.456631,0.435571,0.378982,0.347886,0.18576,0.239138,0.349089,0.243048,0.117781,0.224117,0.337623,0.356461,0.325777,0.336005,0.226739,-0.016573
"60",0.671944,0.618048,0.591677,0.615423,0.611691,0.599241,0.6251,0.656268,0.574093,0.577792,0.464921,0.492187,0.470599,0.465967,0.420826,0.383482,0.400851,0.394245,0.556812,0.552962,0.280314,0.271069,0.427994,0.413822,0.365315,0.349126,0.415944,0.416379,0.332748,0.334202,0.343126,0.333073,0.601271,0.577207,0.518962,0.530133,0.34284,0.331748,0.333472,0.363791,0.133829,0.176961,0.512652,0.488717,0.499202,0.537332,0.475021,0.522371,0.671624,0.705596,0.680429,0.688464,0.553711,0.456555,0.485138,0.501956,0.597022,0.652871,0.896224,1,0.740921,0.73995,0.507526,0.607885,0.417328,0.623726,0.692097,0.701286,0.52737,0.540276,0.213827,0.254484,0.218118,0.19781,0.212428,0.26803,0.290335,0.279202,0.340186,0.340445,0.371032,0.356535,0.326879,0.350596,0.375108,0.346555,0.311628,0.28029,0.559516,0.609947,0.414648,0.417665,0.351247,0.389848,0.184209,0.142555,0.316271,0.255967,0.342414,0.371374,0.456687,0.411302,0.38118,0.319385,0.167201,0.218542,0.334115,0.193966,0.091997,0.188084,0.30724,0.332333,0.310231,0.312142,0.190521,-0.048913
"61",0.677801,0.523713,0.621352,0.593219,0.610006,0.574808,0.736909,0.697894,0.637284,0.617576,0.585571,0.550474,0.611435,0.551711,0.492167,0.462842,0.415613,0.377469,0.546813,0.478365,0.272895,0.260015,0.458866,0.431112,0.356556,0.319996,0.396569,0.416187,0.385667,0.357913,0.364536,0.35579,0.575423,0.54121,0.533133,0.496207,0.352262,0.313295,0.322931,0.321264,0.163639,0.202429,0.36894,0.340006,0.363655,0.373334,0.351196,0.382098,0.489974,0.481481,0.622382,0.539191,0.548829,0.423457,0.464227,0.425937,0.55178,0.520497,0.815042,0.740921,1,0.835748,0.619194,0.637089,0.584632,0.702391,0.588449,0.560298,0.373915,0.371918,0.279971,0.305486,0.28059,0.231052,0.277144,0.302464,0.316584,0.299824,0.361617,0.344316,0.42074,0.407919,0.388578,0.394581,0.502548,0.420767,0.343628,0.305275,0.688863,0.644679,0.412034,0.434756,0.350001,0.415855,0.191869,0.154604,0.255601,0.219498,0.296898,0.330611,0.442423,0.449857,0.366487,0.345182,0.208956,0.244848,0.289923,0.215472,0.112591,0.217754,0.249012,0.284268,0.278859,0.249677,0.200121,0.043657
"62",0.57388,0.449239,0.545436,0.607453,0.581917,0.586141,0.673013,0.728248,0.603349,0.663486,0.50885,0.547851,0.533128,0.553709,0.422954,0.433159,0.309624,0.291433,0.472375,0.413041,0.234654,0.225294,0.418006,0.434729,0.313255,0.307021,0.378413,0.405785,0.293243,0.301159,0.317576,0.32534,0.505309,0.486779,0.498516,0.486026,0.264588,0.249785,0.231792,0.240605,0.092274,0.13669,0.280495,0.256137,0.279726,0.301189,0.25799,0.298448,0.381395,0.397303,0.533917,0.479867,0.487978,0.38184,0.370321,0.339,0.426216,0.438914,0.691882,0.73995,0.835748,1,0.474572,0.624464,0.558631,0.797082,0.524259,0.54129,0.305863,0.317396,0.243087,0.263183,0.218879,0.187432,0.218631,0.244561,0.256788,0.255712,0.267746,0.255985,0.317817,0.314544,0.311392,0.326613,0.439204,0.372414,0.264663,0.241192,0.603081,0.622022,0.400811,0.379046,0.357639,0.356618,0.11772,0.091316,0.162932,0.130938,0.222726,0.236116,0.407236,0.372466,0.309324,0.269053,0.143033,0.171029,0.246788,0.159414,0.059902,0.144708,0.180372,0.201011,0.214655,0.169638,0.120925,0.011414
"63",0.73785,0.667436,0.635626,0.621179,0.508039,0.472418,0.645109,0.63346,0.518719,0.489338,0.676222,0.644256,0.651977,0.630029,0.654015,0.649882,0.748481,0.711798,0.698285,0.680553,0.413009,0.362773,0.613274,0.558548,0.497086,0.488112,0.461065,0.471729,0.668968,0.642157,0.577925,0.567044,0.713484,0.699996,0.537338,0.483138,0.433817,0.399628,0.432853,0.447286,0.370069,0.370362,0.53905,0.521951,0.497256,0.499763,0.521249,0.546464,0.535887,0.487907,0.499393,0.407673,0.418229,0.348562,0.510536,0.501861,0.713255,0.652202,0.546168,0.507526,0.619194,0.474572,1,0.786059,0.519601,0.446757,0.605963,0.581801,0.552218,0.535918,0.385807,0.375705,0.43388,0.397914,0.379772,0.382345,0.410551,0.405858,0.681514,0.658796,0.759594,0.742841,0.643788,0.655297,0.621799,0.595708,0.493345,0.497448,0.540975,0.532761,0.330689,0.333463,0.293057,0.349123,0.297106,0.265212,0.40492,0.352801,0.340219,0.355453,0.380309,0.359751,0.364978,0.31804,0.300547,0.334312,0.268831,0.155107,0.195465,0.357098,0.341662,0.333701,0.235474,0.315968,0.281118,0.112461
"64",0.697556,0.676558,0.574717,0.650067,0.522873,0.510411,0.646236,0.727008,0.530927,0.541158,0.599441,0.688482,0.559818,0.639014,0.543211,0.601654,0.64898,0.68391,0.63176,0.643283,0.37194,0.345077,0.508208,0.505254,0.401577,0.443187,0.408322,0.421239,0.616487,0.643849,0.541786,0.546986,0.690541,0.703173,0.480621,0.473019,0.365227,0.349531,0.368561,0.401232,0.282316,0.329547,0.482229,0.477864,0.463666,0.489312,0.469,0.506122,0.525982,0.499148,0.516348,0.447278,0.423617,0.334598,0.485084,0.488893,0.663599,0.679995,0.591431,0.607885,0.637089,0.624464,0.786059,1,0.453089,0.506296,0.584365,0.596241,0.535047,0.534715,0.369507,0.355837,0.392353,0.375314,0.324672,0.342195,0.366467,0.372117,0.563141,0.582696,0.581941,0.617722,0.519661,0.584232,0.4635,0.501719,0.373769,0.370987,0.514903,0.556238,0.325809,0.29691,0.275042,0.302289,0.245964,0.228511,0.368143,0.310745,0.320262,0.321582,0.390189,0.336712,0.354101,0.27546,0.224712,0.252947,0.274264,0.152667,0.159099,0.293709,0.295347,0.292981,0.218575,0.292031,0.223792,0.068499
"65",0.487844,0.365883,0.64692,0.60884,0.523816,0.475013,0.612081,0.538762,0.531553,0.50544,0.435776,0.366128,0.539822,0.481149,0.528031,0.452384,0.326185,0.314283,0.456783,0.390356,0.311413,0.290585,0.661375,0.626845,0.54016,0.492055,0.554018,0.559739,0.225384,0.216331,0.385604,0.382971,0.494382,0.42781,0.667587,0.550166,0.366289,0.353776,0.341924,0.342785,0.182346,0.213877,0.35972,0.349081,0.384189,0.368939,0.326282,0.368205,0.33644,0.32894,0.416055,0.336026,0.350463,0.335358,0.387107,0.358072,0.410781,0.376402,0.428138,0.417328,0.584632,0.558631,0.519601,0.453089,1,0.749588,0.613456,0.573407,0.294727,0.309636,0.293127,0.322253,0.243067,0.210974,0.260018,0.289953,0.268168,0.263604,0.304359,0.276684,0.426411,0.469549,0.391533,0.36466,0.703421,0.610289,0.449214,0.452211,0.623551,0.572234,0.457628,0.496199,0.481422,0.545302,0.206841,0.175654,0.289144,0.258991,0.307181,0.34039,0.427288,0.459547,0.358933,0.36929,0.334105,0.389774,0.28421,0.209576,0.134068,0.224319,0.313536,0.303218,0.285573,0.247926,0.270778,0.068737
"66",0.527906,0.37976,0.61947,0.660253,0.583408,0.589634,0.671577,0.691426,0.589631,0.630094,0.458434,0.477376,0.529678,0.547441,0.455211,0.439462,0.281556,0.250043,0.443503,0.38884,0.285472,0.280187,0.550853,0.582133,0.461961,0.464159,0.503033,0.543987,0.230927,0.225332,0.350685,0.366458,0.505781,0.463641,0.598507,0.569403,0.339607,0.332566,0.321427,0.333049,0.125601,0.170234,0.332997,0.323141,0.325498,0.339687,0.311996,0.346738,0.36843,0.392486,0.538613,0.50645,0.480731,0.411481,0.437862,0.398371,0.384812,0.358268,0.601001,0.623726,0.702391,0.797082,0.446757,0.506296,0.749588,1,0.614702,0.636156,0.293443,0.319603,0.272219,0.309711,0.216782,0.176451,0.220901,0.251618,0.260669,0.259287,0.250595,0.231391,0.348518,0.375239,0.329067,0.325527,0.566248,0.525286,0.350424,0.349534,0.643278,0.636417,0.483667,0.457146,0.462406,0.460039,0.160933,0.129712,0.223692,0.20206,0.257167,0.298501,0.453237,0.427953,0.339268,0.316393,0.241469,0.280413,0.269697,0.186882,0.09334,0.168658,0.243885,0.236655,0.264488,0.19262,0.187374,0.018882
"67",0.714815,0.701445,0.726033,0.729882,0.646953,0.597888,0.692152,0.685389,0.576375,0.528524,0.46525,0.455705,0.503287,0.491744,0.528227,0.489622,0.57463,0.551483,0.71242,0.737241,0.446764,0.424614,0.658226,0.628047,0.585855,0.567531,0.547018,0.551521,0.457387,0.434561,0.586058,0.563819,0.826992,0.773171,0.822757,0.789714,0.501214,0.495419,0.50215,0.550928,0.271925,0.322106,0.743024,0.722836,0.779617,0.770796,0.675071,0.746319,0.726654,0.685951,0.606861,0.531038,0.425747,0.439457,0.554063,0.595876,0.736648,0.718915,0.718721,0.692097,0.588449,0.524259,0.605963,0.584365,0.613456,0.614702,1,0.963095,0.741179,0.773341,0.348822,0.375717,0.3667,0.344276,0.360785,0.425484,0.464057,0.460676,0.517585,0.514712,0.570166,0.588467,0.460974,0.479609,0.516623,0.536749,0.400586,0.418006,0.550727,0.537524,0.49101,0.513198,0.454915,0.508496,0.369574,0.330043,0.540513,0.452203,0.444337,0.473764,0.511398,0.476882,0.451153,0.398868,0.338561,0.394268,0.407308,0.269729,0.231466,0.37049,0.530324,0.492469,0.370028,0.438123,0.385614,0.005463
"68",0.687557,0.683597,0.682559,0.731429,0.615603,0.591996,0.661782,0.69774,0.543557,0.522724,0.448525,0.470699,0.474927,0.499873,0.496692,0.487881,0.557001,0.540995,0.676372,0.713449,0.430618,0.417372,0.62526,0.618821,0.558055,0.568301,0.518362,0.538097,0.451493,0.444449,0.575144,0.565079,0.806816,0.771356,0.802888,0.807351,0.488232,0.493131,0.490157,0.560308,0.267777,0.323137,0.732233,0.722659,0.767268,0.779721,0.662342,0.742264,0.707106,0.686467,0.598477,0.537938,0.417939,0.431285,0.551883,0.604313,0.706513,0.698289,0.688703,0.701286,0.560298,0.54129,0.581801,0.596241,0.573407,0.636156,0.963095,1,0.702824,0.749353,0.346842,0.370398,0.357422,0.338782,0.343031,0.411033,0.44665,0.453854,0.499261,0.501663,0.551068,0.580322,0.444423,0.477672,0.489786,0.543876,0.374917,0.405693,0.522981,0.535064,0.491374,0.489924,0.451469,0.477723,0.34852,0.320284,0.52528,0.442201,0.433728,0.466169,0.509088,0.452746,0.443724,0.381785,0.328792,0.375138,0.393817,0.256006,0.212289,0.355558,0.506785,0.464872,0.355867,0.405044,0.363366,-0.008129
